,Unnamed: 0,code,invasive,scientific_name,scope,score,severity,timing,title,Unnamed: 0.1,category,class_name,family_name,genus_name,infra_name,infra_rank,kingdom_name,order_name,phylum_name,population,taxonid
3590,3590,5.4,,Yasuhikotakia sidthimunki,Whole (>90%),Past Impact,Rapid Declines,"Past, Likely to Return",Fishing & harvesting aquatic resources,909,EN,ACTINOPTERYGII,COBITIDAE,Yasuhikotakia,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,2953
3591,3591,5.4.6,,Yasuhikotakia sidthimunki,Whole (>90%),Past Impact,Rapid Declines,"Past, Likely to Return",Motivation Unknown/Unrecorded,909,EN,ACTINOPTERYGII,COBITIDAE,Yasuhikotakia,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,2953
3592,3592,7.2,,Yasuhikotakia sidthimunki,Whole (>90%),High Impact: 8,Rapid Declines,Ongoing,Dams & water management/use,909,EN,ACTINOPTERYGII,COBITIDAE,Yasuhikotakia,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,2953
3593,3593,7.2.11,,Yasuhikotakia sidthimunki,Whole (>90%),High Impact: 8,Rapid Declines,Ongoing,Dams (size unknown),909,EN,ACTINOPTERYGII,COBITIDAE,Yasuhikotakia,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,2953
3594,3594,9.3,,Yasuhikotakia sidthimunki,Whole (>90%),Unknown,Unknown,Ongoing,Agricultural & forestry effluents,909,EN,ACTINOPTERYGII,COBITIDAE,Yasuhikotakia,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,2953
3595,3595,9.3.4,,Yasuhikotakia sidthimunki,Whole (>90%),Unknown,Unknown,Ongoing,Type Unknown/Unrecorded,909,EN,ACTINOPTERYGII,COBITIDAE,Yasuhikotakia,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,2953
3596,3596,1.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Housing & urban areas,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3597,3597,11.2,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Droughts,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3598,3598,1.2,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Commercial & industrial areas,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3599,3599,1.3,,Brachylagus idahoensis,,No/Negligible Impact: 1,,Future,Tourism & recreation areas,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3600,3600,2.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3601,3601,2.1,,Brachylagus idahoensis,,Past Impact,,"Past, Unlikely to Return",Annual & perennial non-timber crops,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3602,3602,2.1.1,,Brachylagus idahoensis,,Past Impact,,"Past, Unlikely to Return",Shifting agriculture,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3603,3603,2.1.2,,Brachylagus idahoensis,,Past Impact,,"Past, Unlikely to Return",Small-holder farming,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3604,3604,2.1.3,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Agro-industry farming,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3605,3605,2.3,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Livestock farming & ranching,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3606,3606,2.3.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Nomadic grazing,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3607,3607,2.3.2,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3608,3608,2.3.3,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,"Agro-industry grazing, ranching or farming",914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3609,3609,3.2,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Mining & quarrying,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3610,3610,4.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Roads & railroads,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3611,3611,4.2,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Utility & service lines,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3612,3612,5.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3613,3613,5.1,,Brachylagus idahoensis,,Past Impact,,"Past, Unlikely to Return",Hunting & trapping terrestrial animals,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3614,3614,5.1.1,,Brachylagus idahoensis,,Past Impact,,"Past, Unlikely to Return",Intentional use (species is the target),914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3615,3615,5.1.2,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Unintentional effects (species is not the target),914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3616,3616,7.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Fire & fire suppression,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3617,3617,7.1.3,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Trend Unknown/Unrecorded,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3618,3618,7.2,,Brachylagus idahoensis,,No/Negligible Impact: 1,,Future,Dams & water management/use,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3619,3619,7.2.8,,Brachylagus idahoensis,,No/Negligible Impact: 1,,Future,Abstraction of ground water (unknown use),914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3620,3620,7.3,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Other ecosystem modifications,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3621,3621,8.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3622,3622,8.1,Bromus tectorum,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Bromus tectorum),914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3623,3623,8.1.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Unspecified species,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3624,3624,8.1.2,Bromus tectorum,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Named species (Bromus tectorum),914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3625,3625,8.2,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Problematic native species/diseases,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3626,3626,8.2.1,,Brachylagus idahoensis,,Low Impact: 3,,Ongoing,Unspecified species,914,LC,MAMMALIA,LEPORIDAE,Brachylagus,,,ANIMALIA,LAGOMORPHA,CHORDATA,,2963
3627,3627,1.1,,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Housing & urban areas,915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3628,3628,1.3,,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Tourism & recreation areas,915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3629,3629,2.3,,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Livestock farming & ranching,915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3630,3630,2.3.2,,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,"Small-holder grazing, ranching or farming",915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3631,3631,7.1,,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Fire & fire suppression,915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3632,3632,7.1.1,,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Increase in fire frequency/intensity,915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3633,3633,8.1,Capra aegagrus,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Invasive non-native/alien species/diseases (Capra aegagrus),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3634,3634,8.1,Felis catus,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Invasive non-native/alien species/diseases (Felis catus),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3635,3635,8.1,Herpestes javanicus_old,Brachylophus vitiensis,Minority (<50%),Past Impact,"Slow, Significant Declines","Past, Unlikely to Return",Invasive non-native/alien species/diseases (Herpestes javanicus_old),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3636,3636,8.1,Iguana iguana,Brachylophus vitiensis,Minority (<50%),Unknown,Unknown,Future,Invasive non-native/alien species/diseases (Iguana iguana),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3637,3637,8.1,Leucaena leucocephala,Brachylophus vitiensis,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Invasive non-native/alien species/diseases (Leucaena leucocephala),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3638,3638,8.1,Rattus rattus,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Invasive non-native/alien species/diseases (Rattus rattus),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3639,3639,8.1.2,Capra aegagrus,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Named species (Capra aegagrus),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3640,3640,8.1.2,Felis catus,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Named species (Felis catus),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3641,3641,8.1.2,Herpestes javanicus_old,Brachylophus vitiensis,Minority (<50%),Past Impact,"Slow, Significant Declines","Past, Unlikely to Return",Named species (Herpestes javanicus_old),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3642,3642,8.1.2,Iguana iguana,Brachylophus vitiensis,Minority (<50%),Unknown,Unknown,Future,Named species (Iguana iguana),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3643,3643,8.1.2,Leucaena leucocephala,Brachylophus vitiensis,Minority (<50%),Low Impact: 5,"Slow, Significant Declines",Ongoing,Named species (Leucaena leucocephala),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3644,3644,8.1.2,Rattus rattus,Brachylophus vitiensis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Named species (Rattus rattus),915,CR,REPTILIA,IGUANIDAE,Brachylophus,,,ANIMALIA,SQUAMATA,CHORDATA,,2965
3645,3645,6.1,,Brachyphylla nana,,Low Impact: 3,,Ongoing,Recreational activities,917,LC,MAMMALIA,PHYLLOSTOMIDAE,Brachyphylla,,,ANIMALIA,CHIROPTERA,CHORDATA,,2983
3646,3646,2.1,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3647,3647,2.1.1,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Shifting agriculture,918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3648,3648,5.1,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3649,3649,5.1.1,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Intentional use (species is the target),918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3650,3650,5.3,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Logging & wood harvesting,918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3651,3651,5.3.5,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3652,3652,7.1,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Fire & fire suppression,918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3653,3653,7.1.3,,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Trend Unknown/Unrecorded,918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3654,3654,8.1,Unspecified RODENTIA,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Unspecified RODENTIA),918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3655,3655,8.1.2,Unspecified RODENTIA,Brachytarsomys albicauda,,Low Impact: 3,,Ongoing,Named species (Unspecified RODENTIA),918,LC,MAMMALIA,NESOMYIDAE,Brachytarsomys,,,ANIMALIA,RODENTIA,CHORDATA,,2991
3656,3656,1.3,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Tourism & recreation areas,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3657,3657,2.1,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3658,3658,2.1.1,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Shifting agriculture,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3659,3659,2.1.2,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Small-holder farming,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3660,3660,2.1.3,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Agro-industry farming,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3661,3661,2.2,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Wood & pulp plantations,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3662,3662,2.2.2,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Agro-industry plantations,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3663,3663,2.3,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Livestock farming & ranching,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3664,3664,2.3.2,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3665,3665,2.3.3,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,"Agro-industry grazing, ranching or farming",919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3666,3666,3.2,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Mining & quarrying,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3667,3667,5.1,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3668,3668,5.1.1,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Intentional use (species is the target),919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3669,3669,5.1.2,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Unintentional effects (species is not the target),919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3670,3670,5.3,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Logging & wood harvesting,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3671,3671,5.3.5,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3672,3672,6.1,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Recreational activities,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3673,3673,7.2,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Dams & water management/use,919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3674,3674,7.2.11,,Brachyteles arachnoides,,Low Impact: 3,,Ongoing,Dams (size unknown),919,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2993
3675,3675,2.1,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3676,3676,2.1.2,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Small-holder farming,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3677,3677,2.2,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Wood & pulp plantations,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3678,3678,2.2.2,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Agro-industry plantations,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3679,3679,2.3,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Livestock farming & ranching,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3680,3680,2.3.2,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3681,3681,2.3.3,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,"Agro-industry grazing, ranching or farming",920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3682,3682,5.1,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3683,3683,5.1.1,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Intentional use (species is the target),920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3684,3684,5.3,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Logging & wood harvesting,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3685,3685,5.3.5,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3686,3686,6.1,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Recreational activities,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3687,3687,7.1,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Fire & fire suppression,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3688,3688,7.1.3,,Brachyteles hypoxanthus,,Low Impact: 3,,Ongoing,Trend Unknown/Unrecorded,920,CR,MAMMALIA,ATELIDAE,Brachyteles,,,ANIMALIA,PRIMATES,CHORDATA,,2994
3689,3689,6.2,,Brachythemis fuscopalliata,,Past Impact,,"Past, Unlikely to Return","War, civil unrest & military exercises",921,VU,INSECTA,LIBELLULIDAE,Brachythemis,,,ANIMALIA,ODONATA,ARTHROPODA,,2995
3690,3690,7.2,,Brachythemis fuscopalliata,,Low Impact: 3,,Ongoing,Dams & water management/use,921,VU,INSECTA,LIBELLULIDAE,Brachythemis,,,ANIMALIA,ODONATA,ARTHROPODA,,2995
3691,3691,7.2.11,,Brachythemis fuscopalliata,,Low Impact: 3,,Ongoing,Dams (size unknown),921,VU,INSECTA,LIBELLULIDAE,Brachythemis,,,ANIMALIA,ODONATA,ARTHROPODA,,2995
3692,3692,7.2.8,,Brachythemis fuscopalliata,,Low Impact: 3,,Ongoing,Abstraction of ground water (unknown use),921,VU,INSECTA,LIBELLULIDAE,Brachythemis,,,ANIMALIA,ODONATA,ARTHROPODA,,2995
3693,3693,9.3,,Brachythemis fuscopalliata,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,921,VU,INSECTA,LIBELLULIDAE,Brachythemis,,,ANIMALIA,ODONATA,ARTHROPODA,,2995
3694,3694,9.3.3,,Brachythemis fuscopalliata,,Low Impact: 3,,Ongoing,Herbicides and pesticides,921,VU,INSECTA,LIBELLULIDAE,Brachythemis,,,ANIMALIA,ODONATA,ARTHROPODA,,2995
3695,3695,2.1,,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3696,3696,2.1.1,,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Shifting agriculture,922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3697,3697,5.3,,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Logging & wood harvesting,922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3698,3698,5.3.5,,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3699,3699,7.1,,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Fire & fire suppression,922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3700,3700,7.1.3,,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Trend Unknown/Unrecorded,922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3701,3701,8.1,Rattus rattus,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Rattus rattus),922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3702,3702,8.1,Unspecified RODENTIA,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Unspecified RODENTIA),922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3703,3703,8.1.2,Rattus rattus,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Named species (Rattus rattus),922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3704,3704,8.1.2,Unspecified RODENTIA,Brachyuromys betsileoensis,,Low Impact: 3,,Ongoing,Named species (Unspecified RODENTIA),922,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2997
3705,3705,2.1,,Brachyuromys ramirohitra,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,923,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2998
3706,3706,2.1.1,,Brachyuromys ramirohitra,,Low Impact: 3,,Ongoing,Shifting agriculture,923,LC,MAMMALIA,NESOMYIDAE,Brachyuromys,,,ANIMALIA,RODENTIA,CHORDATA,,2998
